Employee_ID,Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_life_Balance,job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition,Age Group,Salary_band
1561,49,Male,Married,Finance,Assistant,1,11480,17,1,6,9,2,5,4,40,Yes,4,36,6,2,4,2,2,3,No,41-50,Low
1562,33,Female,Divorced,Marketing,Manager,2,35190,73,3,4,0,3,3,3,8,Yes,7,41,8,1,1,1,49,3,No,31-40,Medium
1563,39,Female,Married,Finance,Analyst,4,9595,44,22,8,5,1,5,4,26,No,4,46,19,4,2,4,33,4,No,31-40,Low
1564,36,Female,Single,Finance,Analyst,3,17363,30,13,10,5,2,4,3,89,No,3,36,15,1,2,2,15,3,Yes,31-40,Low
1565,39,Female,Divorced,IT,Assistant,2,35190,43,29,4,9,2,4,2,20,No,6,42,18,2,2,2,48,3,No,31-40,Medium
1566,55,Female,Married,HR,Manager,3,18092,84,6,6,7,3,4,3,45,No,5,55,14,2,3,1,37,4,Yes,51+,Low
1567,28,Male,Married,IT,Assistant,2,8492,92,10,14,5,1,5,1,47,No,8,47,13,1,4,1,22,2,No,20-30,Low
1568,57,Male,Married,IT,Assistant,2,17138,88,23,12,1,3,3,2,67,Yes,2,59,3,1,4,2,19,4,No,51+,Low
1569,39,Male,Single,Finance,Executive,5,35190,38,7,3,9,4,4,1,13,No,4,56,3,4,1,3,44,4,Yes,31-40,Medium
1570,21,Male,Married,Sales,Manager,3,3203,21,11,12,2,4,2,4,41,No,8,52,11,1,4,4,26,1,Yes,20-30,Low
1571,43,Male,Married,HR,Assistant,2,9522,63,23,12,1,3,3,1,58,No,1,56,2,4,4,3,44,4,No,41-50,Low
1572,27,Female,Single,Sales,Not Specified,5,16295,77,28,7,2,2,2,2,74,Yes,3,55,14,1,3,4,4,1,No,20-30,Low
1573,30,Male,Single,Finance,Executive,5,6257,60,26,12,0,2,2,1,61,No,7,38,10,3,1,1,32,4,No,20-30,Low
1574,32,Male,Divorced,Marketing,Assistant,3,13753,62,15,6,6,1,3,1,3,Yes,2,33,10,2,2,4,21,2,No,31-40,Low
1575,36,Female,Married,IT,Assistant,4,11737,39,24,7,4,2,2,4,58,No,7,37,7,4,1,4,25,3,No,31-40,Low
1576,39,Male,Married,Finance,Assistant,3,15569,57,11,5,8,1,1,2,33,Yes,6,35,10,4,2,2,40,2,No,31-40,Low
1577,40,Male,Married,Finance,Manager,2,12536,69,18,5,6,2,3,4,4,Yes,7,48,10,4,1,2,9,3,No,31-40,Low
1578,37,Male,Single,Sales,Assistant,4,3519,48,26,2,0,2,4,4,31,Yes,8,52,11,1,1,3,45,1,No,31-40,Low
1579,39,Male,Single,Marketing,Analyst,3,35190,79,1,6,0,1,1,2,79,Yes,6,41,9,1,3,3,33,3,No,31-40,Medium
1580,37,Female,Single,Not Specified,Executive,3,18241,42,26,1,1,1,4,3,91,Yes,6,51,11,2,3,4,21,2,No,31-40,Low
1581,50,Female,Married,Marketing,Not Specified,3,15967,55,14,7,6,1,4,2,65,Yes,7,42,0,4,3,1,32,3,No,41-50,Low
1582,57,Female,Single,Marketing,Executive,3,14806,43,29,3,6,2,1,3,34,No,2,54,4,3,4,2,11,2,No,51+,Low
1583,51,Female,Married,Not Specified,Analyst,4,16246,46,23,2,8,3,4,2,7,Yes,3,48,0,1,3,3,6,2,No,51+,Low
1584,30,Male,Single,HR,Assistant,2,9467,83,12,11,2,1,3,1,56,Yes,1,31,9,2,2,1,10,3,No,20-30,Low
1585,44,Female,Married,Marketing,Manager,5,35190,48,1,7,2,4,5,4,24,Yes,8,35,0,1,2,3,2,4,No,41-50,Medium
1586,52,Female,Divorced,Finance,Assistant,3,17347,73,18,9,7,2,4,1,22,Yes,3,38,6,4,3,1,44,2,No,51+,Low
1587,57,Female,Single,HR,Manager,5,4822,75,17,1,5,2,5,2,35,No,3,41,18,2,3,3,40,2,Yes,51+,Low
1588,27,Female,Married,HR,Assistant,5,35190,66,14,6,2,2,2,3,24,No,1,44,0,2,3,3,34,1,No,20-30,Medium
1589,30,Female,Divorced,Marketing,Analyst,5,4184,77,12,8,7,1,4,2,16,Yes,6,34,0,2,4,1,39,1,Yes,20-30,Low
1590,41,Female,Divorced,Finance,Analyst,3,35190,40,28,2,2,2,2,3,62,Yes,3,35,15,1,3,1,8,3,Yes,41-50,Medium
1591,43,Female,Single,IT,Assistant,3,35190,91,1,5,5,2,5,4,63,Yes,4,47,0,4,4,2,42,4,No,41-50,Medium
1592,36,Female,Married,Marketing,Analyst,3,17760,26,19,13,0,3,1,2,89,Yes,1,39,2,2,2,2,26,4,No,31-40,Low
1593,31,Female,Single,HR,Assistant,3,35190,36,4,13,3,2,5,3,36,Yes,2,50,1,3,4,1,38,2,No,31-40,Medium
1594,39,Female,Divorced,IT,Manager,1,3435,87,5,12,5,2,3,2,84,No,1,49,17,4,1,1,31,2,No,31-40,Low
1595,34,Female,Single,IT,Analyst,2,8017,70,5,4,4,2,3,1,4,No,6,40,7,3,2,2,41,1,No,31-40,Low
1596,35,Male,Married,HR,Manager,1,4547,20,2,10,3,2,5,3,23,No,9,38,17,3,2,1,30,4,Yes,31-40,Low
1597,41,Female,Divorced,IT,Assistant,4,11643000,50,11,12,9,2,5,3,73,No,9,33,8,2,4,3,43,1,No,41-50,High
1598,39,Male,Single,Finance,Manager,1,18773,88,3,3,0,1,2,1,65,Yes,7,37,11,2,3,1,19,1,Yes,31-40,Low
1599,39,Female,Single,Not Specified,Executive,1,7355,73,8,10,3,4,2,4,89,No,6,40,6,2,4,4,16,3,No,31-40,Low
1600,39,Female,Single,Marketing,Assistant,1,35190,73,2,8,0,2,4,2,72,No,1,53,4,2,1,1,2,2,No,31-40,Medium
1601,29,Male,Single,Marketing,Analyst,2,18710,82,4,2,9,1,2,4,47,Yes,3,58,2,4,4,2,33,4,No,20-30,Low
1602,59,Male,Single,IT,Analyst,5,3711,66,7,1,3,2,1,2,29,No,7,57,9,1,2,4,21,2,No,51+,Low
1603,51,Female,Divorced,HR,Executive,4,14881,82,25,1,2,2,3,2,38,No,5,38,9,4,4,4,46,3,No,51+,Low
1604,52,Female,Divorced,Finance,Assistant,4,10439,91,19,10,6,2,2,2,99,No,9,31,19,4,4,1,33,1,No,51+,Low
1605,21,Female,Married,Sales,Assistant,2,17521,94,19,5,5,2,5,3,62,No,7,38,2,2,4,1,28,4,Yes,20-30,Low
1606,52,Female,Single,Not Specified,Assistant,1,9020,65,7,9,5,1,5,2,95,No,3,57,12,4,3,4,49,1,No,51+,Low
1607,39,Male,Married,Finance,Assistant,5,11358,82,8,4,9,4,1,2,56,Yes,1,35,1,4,4,2,12,1,No,31-40,Low
1608,32,Female,Divorced,IT,Not Specified,3,9286,40,14,7,2,2,5,1,71,No,7,36,9,3,2,2,19,1,No,31-40,Low
1609,49,Female,Single,Finance,Assistant,2,7588,87,15,2,5,4,3,1,60,Yes,8,33,11,2,1,2,4,4,Yes,41-50,Low
1610,52,Female,Married,Finance,Manager,5,10511,55,14,3,2,1,5,3,2,Yes,3,48,19,3,2,4,13,3,No,51+,Low
1611,32,Female,Single,IT,Manager,2,8457,89,1,10,6,2,1,4,3,Yes,8,35,16,2,3,3,22,1,Yes,31-40,Low
1612,45,Female,Single,Marketing,Analyst,2,4108,19,5,11,1,2,4,3,88,No,6,30,0,2,3,3,23,3,No,41-50,Low
1613,41,Female,Married,Marketing,Assistant,3,14130,67,11,9,8,2,2,4,48,No,1,53,10,2,1,4,33,1,No,41-50,Low
1614,58,Female,Divorced,Sales,Manager,5,12526,52,15,5,9,3,2,1,90,No,1,41,15,3,3,4,8,1,No,51+,Low
1615,21,Female,Married,Not Specified,Assistant,1,35190,67,20,6,1,2,4,4,15,Yes,1,54,14,1,1,1,19,1,No,20-30,Medium
1616,57,Male,Married,Not Specified,Executive,5,4719,70,14,3,0,3,3,2,22,Yes,3,57,4,1,1,4,25,1,No,51+,Low
1617,58,Male,Married,Not Specified,Manager,5,5860,33,27,13,3,4,3,3,25,No,2,48,16,3,3,2,22,2,No,51+,Low
1618,39,Female,Single,Marketing,Analyst,1,12162,79,24,6,7,1,4,1,78,No,1,47,1,4,3,1,40,1,No,31-40,Low
1619,34,Female,Divorced,Marketing,Assistant,3,14704,83,13,11,6,3,5,1,25,No,6,33,10,2,2,3,17,1,Yes,31-40,Low
1620,53,Female,Divorced,Finance,Analyst,5,3066,67,7,13,5,2,1,1,24,Yes,4,52,7,4,2,3,35,2,No,51+,Low
1621,59,Female,Single,Sales,Manager,1,6605,33,18,11,9,2,3,4,41,Yes,2,48,14,4,2,1,46,1,No,51+,Low
1622,30,Female,Divorced,IT,Manager,2,19724,80,6,10,6,3,3,3,74,Yes,5,33,12,1,2,3,18,4,No,20-30,Low
1623,22,Male,Married,Not Specified,Analyst,2,19485,62,20,8,3,3,4,3,76,No,2,37,12,1,4,2,22,2,Yes,20-30,Low
1624,25,Female,Married,IT,Assistant,1,14577,80,7,14,7,3,4,2,43,Yes,1,43,16,3,1,2,14,4,No,20-30,Low
1625,28,Male,Married,HR,Manager,2,19284,87,9,10,3,2,3,4,0,Yes,3,30,9,2,3,3,29,2,No,20-30,Low
1626,26,Male,Divorced,Finance,Executive,5,16239,32,24,1,9,2,5,3,35,Yes,3,31,6,3,1,2,7,2,No,20-30,Low
1627,28,Female,Single,Sales,Analyst,1,4133,94,15,10,7,1,2,4,94,No,8,39,19,2,1,2,29,1,No,20-30,Low
1628,58,Female,Married,HR,Manager,5,16743,53,8,8,4,3,2,1,21,Yes,7,42,3,4,3,1,20,3,No,51+,Low
1629,50,Female,Single,Marketing,Not Specified,4,35190,87,6,8,8,2,2,2,99,Yes,3,50,5,4,2,3,25,4,No,41-50,Medium
1630,51,Male,Divorced,Finance,Manager,3,35190,65,9,7,6,3,2,2,4,No,3,36,9,2,2,4,36,1,No,51+,Medium
1631,31,Male,Married,HR,Assistant,3,18832,37,7,4,9,3,3,3,18,Yes,7,36,15,1,1,2,13,4,No,31-40,Low
1632,39,Female,Divorced,Not Specified,Not Specified,3,8091,47,5,1,9,4,3,3,94,No,2,50,19,3,1,1,38,3,No,31-40,Low
1633,27,Female,Single,Finance,Manager,1,19768,74,24,10,5,3,2,3,86,Yes,7,30,12,4,2,4,9,4,No,20-30,Low
1634,47,Male,Married,HR,Executive,4,3008,73,23,2,1,1,2,3,60,Yes,2,44,12,1,2,1,26,2,Yes,41-50,Low
1635,40,Male,Single,Marketing,Assistant,3,16263,40,17,12,5,2,3,4,85,No,2,46,8,3,1,2,18,3,Yes,31-40,Low
1636,26,Female,Divorced,Not Specified,Analyst,5,3978,31,27,13,0,2,5,4,56,No,3,51,16,4,4,4,10,3,Yes,20-30,Low
1637,30,Male,Single,Not Specified,Assistant,3,14368,67,21,10,1,4,5,2,94,No,7,53,5,2,1,3,18,4,No,20-30,Low
1638,39,Female,Divorced,HR,Assistant,4,6744,92,7,3,4,2,1,1,20,No,7,53,11,1,3,4,40,2,No,31-40,Low
1639,35,Female,Divorced,Marketing,Executive,5,9930,91,15,5,6,2,5,2,66,No,2,46,7,4,1,2,24,4,No,31-40,Low
1640,23,Male,Married,Sales,Assistant,5,4788,57,26,3,0,3,5,1,52,Yes,2,50,4,4,4,2,7,3,No,20-30,Low
1641,25,Male,Married,Marketing,Manager,1,13199,62,23,14,1,4,3,1,59,Yes,3,57,18,1,2,1,19,2,No,20-30,Low
1642,41,Male,Single,Sales,Executive,1,35190,96,15,13,3,1,2,3,60,Yes,8,49,14,2,4,1,22,3,No,41-50,Medium
1643,45,Female,Divorced,HR,Assistant,2,18067,34,14,8,8,3,5,1,74,No,2,31,17,3,4,1,13,4,No,41-50,Low
1644,22,Female,Divorced,Marketing,Manager,4,6766,49,3,6,7,4,5,4,11,Yes,4,38,19,4,2,1,1,2,No,20-30,Low
1645,33,Female,Married,Marketing,Manager,5,35190,47,21,3,9,4,5,2,41,Yes,7,54,11,4,4,4,3,2,Yes,31-40,Medium
1646,30,Female,Married,IT,Assistant,4,14734,95,8,2,8,2,3,3,88,No,5,41,4,2,3,4,43,1,Yes,20-30,Low
1647,37,Female,Married,Finance,Analyst,3,4363,90,15,14,3,2,1,4,47,Yes,3,48,10,2,4,2,42,4,Yes,31-40,Low
1648,31,Female,Married,Marketing,Not Specified,3,14111,16,25,3,6,4,4,2,84,No,3,42,19,4,3,3,42,4,No,31-40,Low
1649,42,Male,Single,Sales,Assistant,2,13485,48,9,2,2,2,2,2,70,No,9,48,8,1,2,2,2,2,No,41-50,Low
1650,31,Female,Single,Finance,Assistant,5,18609,90,15,12,7,3,3,3,94,No,4,39,5,2,3,1,14,4,Yes,31-40,Low
1651,39,Female,Single,Not Specified,Manager,5,35190,46,26,3,6,2,3,4,74,No,3,36,8,4,1,3,16,4,No,31-40,Medium
1652,44,Female,Single,Finance,Assistant,2,35190,35,21,9,7,3,3,1,64,No,4,41,7,4,4,1,45,1,No,41-50,Medium
1653,38,Female,Married,IT,Assistant,3,15151,19,18,1,8,2,3,4,77,No,9,57,19,4,4,2,10,2,No,31-40,Low
1654,55,Male,Single,Not Specified,Manager,5,19251,42,8,3,5,1,3,2,46,No,3,39,4,3,3,2,12,4,No,51+,Low
1655,27,Female,Single,Marketing,Assistant,4,8632,62,8,7,3,1,4,1,22,Yes,5,31,12,2,4,1,45,2,No,20-30,Low
1656,48,Male,Single,HR,Assistant,5,6432,83,20,2,2,4,3,4,99,Yes,9,30,16,4,1,1,41,4,No,41-50,Low
1657,51,Male,Married,HR,Assistant,3,19074,84,21,13,2,3,1,1,42,Yes,7,44,17,2,4,3,2,4,No,51+,Low
1658,37,Female,Divorced,IT,Manager,5,8438,97,28,12,5,2,2,2,68,No,2,32,3,4,2,3,25,1,No,31-40,Low
1659,39,Female,Married,Sales,Assistant,5,17942,54,10,3,7,2,5,1,39,Yes,6,51,2,3,2,1,3,1,No,31-40,Low
1660,37,Male,Divorced,HR,Not Specified,1,18653,20,12,6,7,2,2,3,55,No,9,31,12,2,4,4,37,3,No,31-40,Low
1661,38,Female,Divorced,Not Specified,Assistant,5,35190,28,12,12,7,4,2,4,68,Yes,6,43,13,2,3,4,49,1,No,31-40,Medium
1662,42,Female,Single,Finance,Analyst,2,8893,81,27,2,8,1,3,2,65,No,3,30,11,4,3,4,25,1,No,41-50,Low
1663,56,Male,Single,IT,Assistant,2,3307,25,27,1,0,2,3,2,37,Yes,5,31,18,2,3,2,34,2,Yes,51+,Low
1664,51,Female,Single,Marketing,Manager,4,12538,53,10,10,6,4,5,4,69,Yes,5,57,0,4,2,3,34,3,No,51+,Low
1665,22,Female,Married,HR,Analyst,5,16919,55,2,2,9,1,5,4,80,Yes,7,43,7,3,4,2,23,4,Yes,20-30,Low
1666,47,Male,Married,Sales,Assistant,4,10809,38,25,11,8,3,2,1,4,No,5,48,1,4,2,1,34,4,No,41-50,Low
1667,29,Female,Single,HR,Assistant,3,8736,57,12,12,1,2,5,2,77,Yes,1,54,19,4,2,4,6,2,No,20-30,Low
1668,54,Female,Married,IT,Assistant,3,15998,96,6,13,3,4,3,1,99,Yes,4,33,2,3,4,3,7,4,No,51+,Low
1669,48,Female,Married,Not Specified,Assistant,1,11055,88,15,4,5,2,4,4,59,No,6,40,2,4,1,3,29,3,Yes,41-50,Low
1670,34,Male,Divorced,Not Specified,Not Specified,1,11109,40,24,5,3,4,3,1,46,No,9,56,16,4,1,1,24,4,Yes,31-40,Low
1671,52,Male,Married,Finance,Executive,5,16916,43,1,1,8,3,2,4,91,Yes,1,34,11,2,3,1,4,1,No,51+,Low
1672,26,Male,Divorced,Sales,Analyst,5,12704,16,29,4,9,3,3,2,75,Yes,8,38,18,2,2,3,37,1,No,20-30,Low
1673,31,Female,Single,Finance,Assistant,4,18296,44,15,5,0,1,1,2,96,Yes,2,53,6,3,2,2,25,3,No,31-40,Low
1674,49,Male,Married,Sales,Not Specified,4,5283,88,25,4,8,3,4,4,39,No,2,39,9,4,4,1,43,1,No,41-50,Low
1675,40,Male,Divorced,Marketing,Executive,5,10552,90,20,2,9,3,4,2,23,Yes,4,44,9,3,3,1,3,4,No,31-40,Low
1676,50,Male,Married,HR,Manager,5,15216,98,16,1,0,1,3,2,17,No,7,38,17,2,4,3,20,4,No,41-50,Low
1677,43,Female,Divorced,IT,Assistant,1,4382,71,17,4,0,4,5,4,74,Yes,9,35,6,4,1,4,4,2,No,41-50,Low
1678,39,Female,Divorced,Marketing,Executive,1,12175,73,15,14,4,4,2,1,88,Yes,7,48,19,3,2,4,32,2,Yes,31-40,Low
1679,56,Female,Married,Marketing,Analyst,1,5526,33,6,2,0,3,5,4,82,No,3,31,4,2,1,4,23,3,Yes,51+,Low
1680,23,Male,Single,Finance,Analyst,5,35190,68,4,14,9,2,3,4,67,No,9,35,5,1,4,2,42,4,No,20-30,Medium
1681,47,Male,Divorced,Finance,Manager,4,15006,84,9,10,8,2,2,1,61,No,4,57,3,4,2,3,15,4,No,41-50,Low
1682,39,Female,Single,IT,Analyst,2,14711,37,20,9,5,1,4,4,6,Yes,6,32,13,3,2,2,15,2,No,31-40,Low
1683,43,Male,Married,HR,Analyst,2,5687,97,15,4,8,3,2,4,81,No,5,49,0,1,4,3,2,2,No,41-50,Low
1684,39,Female,Married,Marketing,Executive,4,6156,47,8,14,4,1,1,4,14,Yes,3,37,18,4,3,4,13,2,No,31-40,Low
1685,39,Female,Single,Finance,Analyst,4,19959,80,18,3,5,3,3,1,78,Yes,1,58,9,2,1,1,45,3,No,31-40,Low
1686,53,Female,Married,Marketing,Executive,4,14039,93,12,7,1,3,3,4,65,Yes,2,30,8,3,4,4,30,3,No,51+,Low
1687,56,Male,Divorced,HR,Executive,1,3402,25,7,11,8,1,5,3,35,Yes,3,39,7,4,3,1,12,4,No,51+,Low
1688,22,Male,Single,Sales,Executive,3,11444,32,8,14,2,2,1,1,58,Yes,8,48,5,3,2,1,15,4,No,20-30,Low
1689,34,Female,Married,HR,Analyst,5,4629,79,22,3,4,3,5,1,70,Yes,7,34,4,4,1,2,13,4,Yes,31-40,Low
1690,53,Female,Married,Marketing,Manager,1,18293,46,10,10,7,4,1,3,28,Yes,8,56,10,4,2,1,1,3,No,51+,Low
1691,55,Female,Single,Marketing,Manager,2,5709,18,29,12,4,3,4,4,24,Yes,1,54,14,1,3,3,40,4,No,51+,Low
1692,39,Female,Divorced,IT,Analyst,5,18724,50,22,8,9,2,2,4,54,Yes,4,36,2,4,4,4,30,3,No,31-40,Low
1693,39,Female,Single,Marketing,Executive,4,35190,71,24,5,3,4,4,4,20,Yes,6,32,9,3,3,3,7,3,Yes,31-40,Medium
1694,31,Male,Married,Finance,Not Specified,2,14523,47,3,4,3,4,2,2,48,Yes,9,37,17,4,3,4,25,4,Yes,31-40,Low
1695,23,Female,Married,IT,Not Specified,4,7043,28,18,1,4,4,5,2,11,No,2,38,12,4,1,1,16,2,No,20-30,Low
1696,37,Female,Single,Not Specified,Manager,4,5659,62,9,5,2,2,1,1,7,No,8,47,16,1,1,1,47,4,No,31-40,Low
1697,59,Female,Divorced,HR,Executive,4,8241,51,24,9,9,2,2,4,84,Yes,5,36,15,3,2,1,17,1,No,51+,Low
1698,40,Male,Divorced,Marketing,Not Specified,5,19003,19,26,8,3,3,3,1,40,Yes,1,50,11,2,2,3,12,3,No,31-40,Low
1699,34,Female,Divorced,HR,Executive,2,16828,64,6,14,4,3,3,3,23,Yes,3,35,15,1,3,4,35,2,No,31-40,Low
1700,52,Male,Single,Not Specified,Assistant,2,12170,75,13,14,3,3,3,4,35,No,5,34,13,3,3,4,15,3,No,51+,Low
1701,54,Female,Divorced,Marketing,Executive,4,6816,83,5,4,2,2,3,4,1,No,4,55,9,1,1,1,22,3,No,51+,Low
1702,45,Male,Divorced,HR,Assistant,1,35190,52,22,9,0,3,5,1,28,No,8,31,16,1,3,3,44,1,No,41-50,Medium
1703,27,Male,Married,Sales,Manager,3,15830,60,22,7,1,3,4,4,12,No,5,52,18,4,3,1,46,4,Yes,20-30,Low
1704,55,Female,Divorced,IT,Executive,1,7105,29,3,2,8,3,2,2,88,No,6,50,8,2,3,1,28,3,No,51+,Low
1705,49,Female,Married,Marketing,Analyst,5,15444,51,7,11,9,2,4,4,6,No,1,30,13,1,4,1,27,3,No,41-50,Low
1706,42,Male,Single,Sales,Executive,3,5772,41,3,7,1,4,4,2,39,No,8,49,5,3,4,3,32,2,No,41-50,Low
1707,33,Male,Single,HR,Executive,1,15428,15,15,4,1,3,5,4,99,Yes,6,51,15,1,1,1,37,1,No,31-40,Low
1708,33,Male,Divorced,HR,Assistant,2,7054,43,9,13,4,2,2,1,58,No,6,59,17,2,1,4,26,2,No,31-40,Low
1709,21,Female,Single,IT,Assistant,1,3136,86,3,5,9,4,2,4,57,No,2,53,0,1,4,3,6,3,Yes,20-30,Low
1710,56,Female,Single,Sales,Analyst,4,7771,21,22,1,8,2,4,1,99,No,4,34,4,4,1,3,12,4,No,51+,Low
1711,25,Female,Married,Sales,Not Specified,5,5324,43,24,11,2,1,4,3,10,Yes,4,32,10,4,1,2,47,1,No,20-30,Low
1712,57,Female,Single,Marketing,Manager,1,14947,45,6,14,8,3,3,4,28,Yes,7,31,7,3,4,1,33,2,No,51+,Low
1713,33,Female,Married,HR,Assistant,1,12571,52,10,4,3,4,4,3,16,No,3,56,1,1,4,4,27,3,No,31-40,Low
1714,58,Male,Single,Finance,Analyst,3,12124,22,3,2,2,1,3,1,12,No,5,59,12,2,2,2,30,1,Yes,51+,Low
1715,44,Male,Married,Marketing,Executive,4,15037,51,20,9,4,2,3,4,8,Yes,3,31,15,2,1,2,9,2,No,41-50,Low
1716,39,Male,Married,Marketing,Analyst,3,19013,73,9,12,6,2,1,3,93,No,7,48,8,1,1,4,7,4,No,31-40,Low
1717,21,Male,Single,Marketing,Analyst,5,10260,93,12,12,6,3,4,2,41,No,1,55,13,3,3,1,29,1,Yes,20-30,Low
1718,58,Female,Married,IT,Analyst,5,9784,68,12,14,1,4,4,2,8,Yes,4,32,19,1,4,4,22,2,No,51+,Low
1719,25,Female,Married,IT,Manager,4,10303,72,16,8,6,2,5,3,20,Yes,2,32,16,4,4,3,49,4,No,20-30,Low
1720,36,Male,Single,Marketing,Executive,3,17446,40,11,3,6,2,4,2,77,No,3,48,16,4,1,4,34,4,Yes,31-40,Low
1721,44,Female,Married,Finance,Analyst,4,12259,62,12,7,1,3,5,2,26,No,6,42,4,3,1,3,9,1,No,41-50,Low
1722,47,Male,Married,Sales,Manager,3,19594,25,17,7,9,4,5,4,54,Yes,3,37,18,4,3,4,36,1,No,41-50,Low
1723,21,Male,Married,Sales,Manager,2,13582,37,4,13,8,3,2,2,34,No,6,54,10,3,4,3,9,3,No,20-30,Low
1724,54,Female,Married,HR,Assistant,4,9504,48,10,6,7,2,5,2,90,Yes,8,51,11,1,3,1,5,3,No,51+,Low
1725,56,Female,Married,Sales,Executive,5,18690,47,17,3,1,1,2,3,39,No,2,49,17,1,4,3,42,3,No,51+,Low
1726,24,Female,Divorced,Sales,Analyst,3,15795,95,8,9,5,4,2,2,88,No,6,56,6,2,3,3,28,1,No,20-30,Low
1727,20,Female,Married,Finance,Executive,2,9396,16,7,9,7,4,3,1,11,No,2,32,7,1,2,1,9,1,No,20-30,Low
1728,59,Female,Married,Sales,Assistant,5,18129,75,15,6,8,3,2,3,71,Yes,7,56,8,2,4,4,9,3,No,51+,Low
1729,31,Female,Married,Finance,Assistant,3,14042,18,15,3,0,4,3,4,28,No,8,46,9,4,3,4,33,1,No,31-40,Low
1730,56,Female,Married,IT,Analyst,2,35190,26,26,4,6,2,3,3,4,Yes,9,48,2,4,3,2,41,3,No,51+,Medium
1731,39,Male,Single,Not Specified,Manager,5,11323,43,22,5,9,4,3,2,59,No,6,50,18,3,2,3,38,2,Yes,31-40,Low
1732,39,Female,Divorced,IT,Assistant,5,18595,56,24,9,4,2,4,1,18,No,2,42,4,4,4,4,39,3,Yes,31-40,Low
1733,39,Male,Single,Finance,Manager,2,13301,97,24,3,8,2,5,2,34,No,7,40,14,2,4,4,5,4,No,31-40,Low
1734,29,Male,Divorced,Marketing,Assistant,5,11594,71,21,9,8,2,5,2,45,Yes,6,30,14,2,3,2,49,3,No,20-30,Low
1735,22,Female,Married,IT,Executive,3,8595,64,8,5,2,2,1,3,45,No,2,30,12,2,3,3,38,1,No,20-30,Low
1736,33,Male,Married,Not Specified,Analyst,3,12809,80,29,6,9,1,1,2,44,No,6,51,7,1,1,3,11,2,No,31-40,Low
1737,35,Female,Divorced,Sales,Assistant,5,19362,21,2,2,6,3,4,1,38,No,5,58,8,1,4,1,37,1,No,31-40,Low
1738,29,Male,Divorced,IT,Executive,1,3269,71,14,2,2,1,2,4,40,Yes,9,47,14,3,3,1,25,2,No,20-30,Low
1739,48,Female,Single,Finance,Assistant,2,16365,60,16,14,3,1,1,3,88,Yes,1,56,2,4,3,2,29,4,Yes,41-50,Low
1740,29,Male,Divorced,Marketing,Analyst,1,35190,36,20,12,7,4,1,1,17,No,4,47,13,3,2,2,11,2,No,20-30,Medium
1741,31,Female,Married,Marketing,Executive,3,9772,25,10,12,0,2,3,2,58,No,5,51,12,2,1,1,46,4,No,31-40,Low
1742,49,Male,Single,Sales,Manager,5,5348,47,18,2,3,1,1,2,86,No,7,54,1,2,1,1,45,4,No,41-50,Low
1743,20,Male,Divorced,Finance,Assistant,4,13175,68,15,7,3,1,5,4,29,Yes,8,54,11,1,2,2,48,3,No,20-30,Low
1744,24,Male,Divorced,Finance,Not Specified,4,9058,34,17,13,2,1,3,1,64,No,3,39,17,3,1,4,29,3,No,20-30,Low
1745,39,Female,Single,HR,Executive,1,35190,19,11,11,1,2,4,1,89,Yes,7,51,15,3,2,1,37,1,No,31-40,Medium
1746,27,Male,Divorced,Not Specified,Analyst,1,5163,82,19,11,7,2,4,4,83,Yes,7,39,8,3,1,4,46,1,No,20-30,Low
1747,31,Female,Married,Sales,Assistant,1,16874,28,6,6,5,1,4,2,40,Yes,5,49,6,1,4,1,13,1,Yes,31-40,Low
1748,20,Female,Single,Marketing,Executive,3,18577,17,7,7,1,2,3,2,84,No,4,54,0,2,4,1,31,3,No,20-30,Low
1749,39,Female,Divorced,HR,Analyst,3,7163,96,22,13,7,2,1,2,54,No,9,40,4,1,1,3,46,4,No,31-40,Low
1750,47,Male,Married,Finance,Assistant,5,13982,72,15,3,7,4,1,3,58,Yes,6,42,16,3,4,3,49,4,No,41-50,Low
1751,56,Female,Divorced,IT,Executive,3,18172,41,18,4,6,2,5,1,44,No,1,31,10,2,3,1,49,4,No,51+,Low
1752,56,Male,Single,Marketing,Analyst,5,7486,18,18,11,7,2,3,4,83,Yes,5,54,10,2,4,3,2,4,No,51+,Low
1753,31,Female,Divorced,HR,Assistant,5,17295,81,20,6,8,2,3,3,66,Yes,5,49,1,4,3,3,7,2,No,31-40,Low
1754,56,Male,Divorced,Finance,Assistant,1,16737,78,23,3,2,3,5,1,16,Yes,6,56,7,3,2,3,42,1,Yes,51+,Low
1755,47,Male,Divorced,Marketing,Analyst,4,13853,56,8,12,1,2,3,4,90,Yes,5,36,13,2,2,4,25,1,No,41-50,Low
1756,34,Female,Married,Marketing,Analyst,1,13158,43,21,14,6,3,1,4,81,Yes,6,51,13,3,3,1,25,3,No,31-40,Low
1757,25,Female,Married,Finance,Executive,3,19097,94,10,1,1,3,2,2,73,No,7,55,10,3,2,2,13,2,No,20-30,Low
